86.50	601.04	419.45	951.28
87.00	574.15	398.41	915.43
87.50	574.37	371.08	884.78
88.00	558.55	353.95	867.60
88.50	498.70	338.79	854.83
89.00	477.51	321.41	834.04
89.50	455.56	318.49	801.50
90.00	450.16	316.92	777.23
90.50	473.13	316.55	757.33
91.00	481.15	319.32	728.16
91.50	479.48	325.36	712.75
92.00	462.19	337.57	699.79
92.50	467.86	358.72	696.25
93.00	496.03	388.63	700.77
93.50	522.13	410.85	714.74
94.00	535.30	427.26	734.36
94.50	568.52	439.67	757.84
95.00	596.80	447.84	793.12
95.50	609.86	464.44	814.94
96.00	622.05	487.55	851.76
96.50	650.13	510.91	892.86
97.00	691.83	536.02	936.50
97.50	730.74	557.53	986.86
98.00	777.35	578.98	1022.17
98.50	814.98	603.91	1055.18
99.00	805.80	634.12	1077.17
99.50	833.61	670.85	1105.62
100.00	862.05	709.93	1129.71
100.50	898.53	738.74	1161.08
101.00	945.01	767.71	1191.29
101.50	965.86	790.22	1210.70
102.00	986.66	813.97	1223.24
102.50	1006.27	827.02	1235.87
103.00	1013.91	846.51	1243.60
103.50	1012.72	855.85	1258.65
104.00	1027.05	855.20	1276.30
104.50	1040.37	854.22	1299.18
105.00	1046.47	859.72	1308.00
105.50	1019.65	866.63	1320.53
106.00	1037.44	871.42	1333.14
106.50	1033.25	870.08	1351.13
107.00	1028.16	868.72	1368.17
107.50	1039.07	857.70	1388.69
108.00	1040.79	858.63	1402.34
108.50	1055.28	868.79	1410.59
109.00	1058.74	872.85	1413.16
109.50	1069.77	880.48	1404.02
110.00	1110.78	891.68	1398.87
110.50	1112.36	890.46	1400.58
111.00	1148.07	884.26	1401.38
111.50	1171.66	885.98	1405.13
112.00	1084.42	893.92	1404.32
112.50	1095.61	900.18	1402.65
113.00	1194.91	909.31	1403.23
113.50	1207.55	930.54	1418.97
114.00	1123.15	935.93	1435.49
114.50	1112.02	937.77	1448.99
115.00	1107.09	936.31	1450.86
115.50	1102.52	936.63	1436.07
116.00	1103.25	936.38	1426.76
116.50	1093.39	940.09	1412.08
117.00	1077.79	940.92	1395.19
117.50	1155.01	941.33	1380.28
118.00	1132.44	934.44	1365.76
118.50	1109.51	927.02	1349.91
119.00	1085.07	919.33	1327.82
119.50	1065.49	909.91	1291.28
120.00	1035.66	903.05	1252.21
120.50	1016.73	890.60	1222.14
121.00	1004.47	869.84	1198.49
121.50	990.70	854.82	1186.75
122.00	983.18	832.46	1172.31
122.50	968.78	818.28	1150.81
123.00	987.36	797.26	1137.47
123.50	931.03	773.94	1130.03
124.00	878.83	736.59	1124.30
124.50	861.74	709.29	1121.28
125.00	856.72	695.92	1115.20
125.50	867.26	683.60	1106.63
126.00	899.52	679.80	1096.83
126.50	935.43	677.57	1094.93
127.00	925.84	670.17	1107.08
127.50	856.06	660.88	1115.15
128.00	848.35	656.77	1124.32
128.50	836.78	661.02	1133.22
129.00	846.83	670.62	1137.68
129.50	913.11	687.44	1148.31
130.00	935.09	697.98	1158.43
130.50	950.58	705.63	1177.76
131.00	906.95	707.60	1188.38
131.50	879.94	712.98	1204.35
132.00	886.48	724.11	1219.24
132.50	892.13	733.10	1237.06
133.00	909.10	736.65	1263.63
133.50	925.75	733.84	1271.96
134.00	949.64	723.61	1295.63
134.50	972.22	709.42	1318.45
135.00	983.04	715.27	1318.52
135.50	993.36	720.02	1308.18
136.00	1003.59	735.37	1293.88
136.50	1024.47	732.55	1296.57
137.00	1011.73	746.08	1277.64
137.50	1014.20	745.04	1269.18
138.00	1007.19	743.70	1260.91
138.50	991.33	742.07	1231.24
139.00	947.70	741.71	1189.70
139.50	919.17	736.99	1151.40
140.00	906.23	723.56	1110.68
140.50	890.40	704.89	1079.46
141.00	848.21	689.87	1044.98
141.50	841.34	679.71	1026.05
142.00	831.85	660.91	997.52
142.50	831.68	632.93	976.98
143.00	738.70	611.23	965.76
143.50	725.03	584.86	954.14
144.00	664.43	557.20	948.96
144.50	651.10	538.81	939.87
145.00	713.01	530.95	933.75
145.50	742.41	520.79	926.54
146.00	766.99	512.66	932.96
146.50	754.86	508.73	946.89
147.00	746.00	499.84	954.48
147.50	737.93	502.40	960.82
148.00	725.33	508.49	973.43
148.50	717.12	517.76	993.50
149.00	738.03	540.46	1009.46
149.50	717.24	560.99	1026.95
150.00	703.38	563.90	1057.26
150.50	824.47	574.39	1085.88
151.00	834.46	579.57	1092.92
151.50	799.60	583.77	1117.17
152.00	812.24	575.78	1152.23
152.50	809.92	565.85	1195.92
153.00	815.46	568.31	1229.64
153.50	827.93	559.63	1268.55
154.00	813.72	558.68	1295.37
154.50	807.17	551.52	1308.73
155.00	794.32	544.96	1310.00
155.50	756.06	519.77	1296.03
156.00	722.07	498.12	1284.12
156.50	897.28	485.82	1275.95
157.00	858.14	478.83	1260.69
157.50	835.77	479.45	1245.99
158.00	822.84	480.52	1234.76
158.50	814.67	486.79	1202.27
159.00	797.35	494.44	1169.64
159.50	796.50	506.74	1132.27
160.00	795.33	519.98	1113.88
160.50	782.89	519.73	1110.67
161.00	785.35	537.82	1103.64
161.50	793.06	554.28	1105.92
162.00	775.16	579.30	1111.05
162.50	785.09	620.04	1121.36
163.00	771.41	653.74	1128.87
163.50	881.36	675.86	1135.23
164.00	855.45	690.36	1142.74
164.50	861.99	715.38	1156.32
165.00	871.25	740.99	1156.63
165.50	877.20	773.17	1161.22
166.00	895.90	803.71	1166.72
166.50	929.99	821.57	1175.09
167.00	974.75	844.15	1186.90
167.50	1004.32	856.27	1192.46
168.00	1011.74	874.77	1194.43
168.50	1029.62	887.37	1194.37
169.00	1045.27	902.17	1190.17
169.50	1041.41	903.91	1189.21
170.00	1037.52	902.76	1198.95
170.50	1029.03	895.22	1219.84
171.00	1071.40	895.51	1231.69
171.50	1064.67	887.68	1244.03
172.00	1048.07	873.61	1260.53
172.50	1043.98	854.28	1289.16
173.00	1040.97	828.13	1312.55
173.50	1027.70	808.45	1329.39
174.00	1022.63	792.87	1345.36
174.50	1018.11	787.99	1356.31
175.00	1015.82	772.69	1360.79
175.50	1012.49	764.25	1364.90
176.00	1020.94	754.68	1366.69
176.50	1015.73	747.76	1382.80
177.00	1008.42	736.92	1374.70
177.50	999.39	727.16	1357.36
178.00	998.07	728.63	1341.62
178.50	983.26	738.40	1315.96
179.00	971.06	747.30	1299.84
179.50	941.81	742.09	1285.47
180.00	909.50	739.29	1265.09
180.50	908.94	736.38	1256.04
181.00	912.62	735.26	1241.65
181.50	926.38	739.98	1229.50
182.00	920.92	741.05	1210.24
182.50	921.06	735.01	1185.36
183.00	895.84	722.98	1186.92
183.50	896.31	721.68	1185.25
184.00	923.15	728.53	1190.58
184.50	859.47	737.67	1184.50
185.00	956.90	749.64	1204.91
185.50	965.18	754.39	1242.25
186.00	945.03	751.88	1289.32
186.50	950.25	743.58	1347.14
187.00	947.85	754.77	1393.99
187.50	952.48	771.21	1431.42
188.00	972.15	796.78	1490.24
188.50	985.24	818.10	1589.76
189.00	1005.13	838.01	1688.92
189.50	1074.93	844.56	1797.66
190.00	1111.68	871.67	1884.77
190.50	1156.62	908.11	1957.46
191.00	1196.72	954.96	2008.93
191.50	1246.89	1022.31	2060.05
192.00	1345.54	1073.89	2143.95
192.50	1436.28	1126.85	2233.77
193.00	1466.45	1172.36	2301.15
193.50	1449.82	1218.24	2355.26
194.00	1740.76	1254.20	2399.23
194.50	1769.77	1301.27	2402.85
195.00	1796.57	1340.61	2362.87
195.50	1800.11	1369.51	2368.15
196.00	1783.74	1387.90	2345.15
196.50	1772.47	1411.47	2331.56
197.00	1768.36	1423.93	2316.50
197.50	1770.42	1444.34	2296.31
198.00	1767.68	1458.80	2256.78
198.50	1768.01	1456.86	2192.18
199.00	1725.17	1443.47	2152.46
199.50	1731.48	1413.08	2117.68
200.00	1732.56	1389.11	2085.77
200.50	1730.60	1375.09	2063.19
201.00	1723.92	1370.54	2028.40
201.50	1732.22	1363.05	1993.03
202.00	1689.51	1343.47	1948.82
202.50	1550.94	1327.44	1914.06
203.00	1521.18	1297.18	1895.57
203.50	1602.61	1276.17	1862.66
204.00	1583.01	1255.44	1832.03
204.50	1545.19	1236.30	1790.21
205.00	1492.68	1209.18	1760.92
205.50	1461.27	1183.84	1725.13
206.00	1543.67	1154.67	1692.57
206.50	1540.96	1124.49	1673.12
207.00	1505.03	1096.45	1649.47
207.50	1437.95	1076.58	1618.32
208.00	1368.30	1050.23	1593.22
208.50	1348.82	1031.49	1565.29
209.00	1277.87	999.01	1543.66
209.50	1240.43	979.73	1531.17
210.00	1206.60	969.54	1522.98
210.50	1197.14	960.62	1504.60
211.00	1178.39	964.25	1500.91
211.50	1170.68	970.66	1492.65
212.00	1172.91	961.15	1494.12
212.50	1223.65	951.70	1504.10
213.00	1231.62	948.45	1519.33
213.50	1210.86	960.29	1545.78
214.00	1207.79	981.77	1559.19
214.50	1324.31	1015.65	1580.21
215.00	1339.32	1035.40	1616.22
215.50	1361.99	1054.43	1654.02
216.00	1381.16	1077.21	1695.16
216.50	1406.39	1101.46	1732.44
217.00	1439.63	1131.41	1758.11
217.50	1450.96	1161.61	1787.77
218.00	1501.04	1190.15	1843.29
218.50	1531.76	1229.06	1897.75
219.00	1552.40	1237.77	1959.10
219.50	1589.30	1243.97	2023.41
220.00	1599.29	1278.66	2081.03
220.50	1614.51	1315.30	2120.76
221.00	1660.23	1345.94	2174.20
221.50	1702.54	1397.46	2225.46
222.00	1776.13	1430.04	2288.12
222.50	1818.97	1458.82	2336.76
223.00	1854.49	1480.50	2394.83
223.50	1911.95	1498.52	2428.05
224.00	1955.25	1525.36	2436.79
224.50	2047.59	1532.48	2475.28
225.00	2131.92	1552.95	2507.31
225.50	2111.68	1552.64	2541.55
226.00	2073.20	1542.54	2561.44
226.50	2062.80	1538.66	2575.35
227.00	2059.04	1537.01	2572.90
227.50	2051.57	1521.60	2515.33
228.00	2082.91	1500.78	2467.63
228.50	2023.94	1459.57	2414.34
229.00	1989.51	1414.98	2383.15
229.50	1975.23	1372.49	2340.36
230.00	1938.98	1347.88	2296.47
230.50	1892.22	1331.39	2225.72
231.00	1767.46	1326.16	2181.75
231.50	1662.83	1312.98	2151.27
232.00	1613.52	1266.73	2101.69
232.50	1624.32	1206.34	2080.55
233.00	1518.27	1138.78	2076.78
233.50	1495.34	1081.68	2038.15
234.00	1478.47	1028.22	2013.87
234.50	1447.15	972.63	1984.09
235.00	1398.80	894.51	2005.38
235.50	1352.41	819.25	1999.55
236.00	1300.84	772.88	1991.46
236.50	1248.87	720.18	1963.35
237.00	1210.03	661.96	1935.07
237.50	1205.65	615.23	1868.19
238.00	1204.76	558.51	1779.31
238.50	1167.29	518.13	1746.18
239.00	1110.06	469.19	1695.70
239.50	1033.59	422.40	1619.18
240.00	532.66	390.74	1517.23
240.50	528.96	356.97	1411.06
241.00	532.54	331.63	1299.24
241.50	519.87	306.09	1193.07
242.00	491.72	288.69	1096.64
242.50	424.20	267.76	1005.54
243.00	388.88	250.54	936.49
243.50	400.12	249.15	887.76
244.00	424.25	243.88	847.19
244.50	417.99	246.47	787.36
245.00	420.96	245.41	773.11
245.50	414.97	233.07	789.56
246.00	429.51	227.00	812.61
246.50	451.45	224.20	856.87
247.00	490.73	231.32	900.57
247.50	550.55	259.30	956.17
248.00	615.49	286.46	1033.81
248.50	668.76	306.47	1102.66
249.00	691.14	326.08	1167.76
249.50	738.91	345.68	1215.13
250.00	772.38	365.21	1248.69
250.50	769.71	397.28	1283.43
251.00	825.97	419.58	1329.46
251.50	856.75	443.40	1378.51
252.00	878.74	461.75	1420.36
252.50	871.56	466.74	1429.52
253.00	856.32	461.01	1428.29
253.50	865.39	457.74	1402.08
254.00	868.96	455.64	1381.52
254.50	856.25	433.03	1327.19
255.00	849.85	420.21	1300.54
255.50	844.34	397.56	1269.26
256.00	810.90	365.55	1233.76
256.50	778.24	347.34	1178.35
257.00	727.60	315.69	1115.07
257.50	677.85	274.55	1040.70
258.00	637.31	245.43	977.51
258.50	610.69	217.16	909.75
259.00	580.34	203.91	858.39
259.50	562.04	188.94	821.53
260.00	535.64	174.24	788.71
260.50	495.65	177.12	748.78
261.00	461.03	166.75	711.72
261.50	409.91	152.07	689.95
262.00	373.08	139.01	670.30
262.50	352.02	124.09	656.64
263.00	344.77	122.84	652.95
263.50	349.70	130.59	655.04
264.00	356.78	134.22	650.10
264.50	340.11	134.50	650.82
265.00	320.41	142.16	649.72
265.50	322.44	145.99	643.10
266.00	321.19	154.51	633.36
266.50	316.97	158.93	620.91
267.00	308.80	162.17	598.01
267.50	306.95	167.89	584.52
268.00	301.88	175.96	582.15
268.50	300.75	176.01	566.84
269.00	325.45	187.04	553.54
269.50	331.28	196.33	551.92
270.00	325.11	208.52	550.63
270.50	351.09	225.80	552.93
271.00	337.61	241.58	561.93
271.50	358.78	253.58	578.86
272.00	389.79	260.73	599.94
272.50	417.24	267.82	615.98
273.00	443.77	275.87	634.05
273.50	432.28	294.60	652.08
274.00	525.87	314.22	686.75
274.50	543.87	332.05	722.20
275.00	555.97	341.56	759.48
275.50	551.32	358.23	787.12
276.00	560.26	370.81	806.37
276.50	571.31	389.61	821.43
277.00	583.06	411.82	819.18
277.50	591.36	423.21	830.02
278.00	611.66	429.56	846.49
278.50	636.82	440.55	865.11
279.00	665.83	457.88	879.35
279.50	681.58	465.98	879.71
280.00	690.31	480.62	879.25
280.50	675.83	482.31	868.60
281.00	651.44	484.84	862.54
281.50	633.54	477.91	867.83
282.00	625.92	471.96	870.89
282.50	616.27	477.84	868.86
283.00	610.60	476.27	861.65
283.50	612.56	481.39	855.05
284.00	610.79	480.87	847.61
284.50	591.40	474.98	842.55
285.00	596.60	467.83	846.69
285.50	639.35	461.67	837.43
286.00	642.91	457.42	835.82
286.50	638.81	452.39	829.81
287.00	616.91	446.77	817.51
287.50	565.92	446.46	819.21
288.00	562.52	433.48	814.34
288.50	562.75	421.60	804.84
289.00	555.52	410.10	798.59
289.50	547.90	401.64	787.00
290.00	545.09	393.41	769.79
290.50	563.61	380.11	751.53
291.00	549.54	370.28	745.29
291.50	527.59	357.38	739.80
292.00	518.39	337.61	736.96
292.50	499.24	324.67	725.87
293.00	479.80	317.50	713.10
293.50	491.52	309.74	702.19
294.00	436.08	300.54	687.29
294.50	414.43	286.54	675.15
295.00	404.65	277.63	668.84
295.50	396.44	270.70	660.81
296.00	399.84	268.01	658.77
296.50	443.74	264.86	643.98
297.00	444.70	265.50	629.91
297.50	454.52	256.51	625.73
298.00	458.31	255.31	629.34
298.50	453.17	254.77	631.01
299.00	451.66	254.31	637.38
299.50	386.74	256.37	637.75
300.00	408.82	266.72	636.95
300.50	380.44	267.68	635.48
301.00	383.28	265.63	648.80
301.50	399.46	263.63	655.00
302.00	415.97	263.46	650.10
302.50	407.48	258.82	641.02
303.00	400.31	262.98	635.12
303.50	388.03	261.76	625.91
304.00	370.49	259.22	632.01
304.50	356.03	251.65	639.40
305.00	352.46	246.15	646.64
305.50	359.45	236.40	638.47
306.00	365.00	234.37	630.98
306.50	374.69	235.37	614.11
307.00	377.01	229.90	595.02
307.50	360.06	223.45	582.29
308.00	342.73	217.96	572.63
308.50	333.01	213.85	565.25
309.00	335.51	216.57	546.29
309.50	356.02	223.57	520.41
310.00	351.73	230.97	499.04
310.50	349.07	238.11	474.83
311.00	338.07	239.88	460.58
311.50	338.39	240.67	450.26
312.00	341.09	239.78	440.38
312.50	336.22	244.63	426.87
313.00	329.22	249.86	418.57
313.50	320.64	256.43	409.47
314.00	319.46	258.75	404.99
314.50	326.80	259.93	399.89
315.00	328.59	260.78	398.86
315.50	329.94	262.70	400.24
316.00	335.45	261.92	404.49
316.50	335.98	261.60	409.22
317.00	355.25	256.61	419.10
317.50	351.25	250.55	429.58
318.00	341.63	243.60	441.23
318.50	330.39	238.01	445.00
319.00	325.74	236.45	450.69
319.50	332.50	232.51	455.08
320.00	336.78	233.65	465.56
320.50	337.86	227.41	473.62
